Disease,County,Year,MALE,FEMALE
Ciguatera Fish Poisoning,SACRAMENTO,2009,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2010,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2011,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2012,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2013,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2014,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2015,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2016,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2017,0,0
Ciguatera Fish Poisoning,SACRAMENTO,2018,0,0
Ciguatera Fish Poisoning,SAN BENITO,2001,0,0
Ciguatera Fish Poisoning,SAN BENITO,2002,0,0
Ciguatera Fish Poisoning,SAN BENITO,2003,0,0
Ciguatera Fish Poisoning,SAN BENITO,2004,0,0
Ciguatera Fish Poisoning,SAN BENITO,2005,0,0
Ciguatera Fish Poisoning,SAN BENITO,2006,0,0
Ciguatera Fish Poisoning,SAN BENITO,2007,0,0
Ciguatera Fish Poisoning,SAN BENITO,2008,0,0
Ciguatera Fish Poisoning,SAN BENITO,2009,0,0
Ciguatera Fish Poisoning,SAN BENITO,2010,0,0
Ciguatera Fish Poisoning,SAN BENITO,2011,0,0
Ciguatera Fish Poisoning,SAN BENITO,2012,0,0
Ciguatera Fish Poisoning,SAN BENITO,2013,0,0
Ciguatera Fish Poisoning,SAN BENITO,2014,0,0
Ciguatera Fish Poisoning,SAN BENITO,2015,0,0
Ciguatera Fish Poisoning,SAN BENITO,2016,0,0
Ciguatera Fish Poisoning,SAN BENITO,2017,0,0
Ciguatera Fish Poisoning,SAN BENITO,2018,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2001,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2002,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2003,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2004,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2005,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2006,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2007,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2008,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2009,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2010,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2011,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2012,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2013,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2014,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2015,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2016,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2017,0,0
Ciguatera Fish Poisoning,SAN BERNARDINO,2018,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2001,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2002,1,0
Ciguatera Fish Poisoning,SAN DIEGO,2003,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2004,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2005,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2006,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2007,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2008,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2009,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2010,1,0
Ciguatera Fish Poisoning,SAN DIEGO,2011,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2012,0,1
Ciguatera Fish Poisoning,SAN DIEGO,2013,1,0
Ciguatera Fish Poisoning,SAN DIEGO,2014,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2015,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2016,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2017,0,0
Ciguatera Fish Poisoning,SAN DIEGO,2018,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2001,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2002,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2003,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2004,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2005,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2006,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2007,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2008,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2009,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2010,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2011,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2012,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2013,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2014,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2015,1,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2016,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2017,0,0
Ciguatera Fish Poisoning,SAN FRANCISCO,2018,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2001,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2002,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2003,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2004,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2005,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2006,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2007,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2008,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2009,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2010,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2011,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2012,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2013,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2014,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2015,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2016,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2017,0,0
Ciguatera Fish Poisoning,SAN JOAQUIN,2018,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2001,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2002,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2003,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2004,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2005,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2006,1,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2007,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2008,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2009,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2010,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2011,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2012,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2013,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2014,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2015,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2016,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2017,0,0
Ciguatera Fish Poisoning,SAN LUIS OBISPO,2018,0,0
Ciguatera Fish Poisoning,SAN MATEO,2001,0,0
Ciguatera Fish Poisoning,SAN MATEO,2002,0,0
Ciguatera Fish Poisoning,SAN MATEO,2003,0,0
Ciguatera Fish Poisoning,SAN MATEO,2004,1,0
Ciguatera Fish Poisoning,SAN MATEO,2005,0,0
Ciguatera Fish Poisoning,SAN MATEO,2006,1,0
Ciguatera Fish Poisoning,SAN MATEO,2007,0,0
Ciguatera Fish Poisoning,SAN MATEO,2008,0,0
Ciguatera Fish Poisoning,SAN MATEO,2009,0,1
Ciguatera Fish Poisoning,SAN MATEO,2010,0,0
Ciguatera Fish Poisoning,SAN MATEO,2011,0,0
Ciguatera Fish Poisoning,SAN MATEO,2012,0,0
Ciguatera Fish Poisoning,SAN MATEO,2013,0,0
Ciguatera Fish Poisoning,SAN MATEO,2014,0,0
Ciguatera Fish Poisoning,SAN MATEO,2015,0,0
Ciguatera Fish Poisoning,SAN MATEO,2016,0,0
Ciguatera Fish Poisoning,SAN MATEO,2017,0,0
Ciguatera Fish Poisoning,SAN MATEO,2018,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2001,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2002,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2003,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2004,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2005,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2006,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2007,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2008,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2009,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2010,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2011,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2012,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2013,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2014,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2015,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2016,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2017,0,0
Ciguatera Fish Poisoning,SANTA BARBARA,2018,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2001,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2002,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2003,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2004,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2005,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2006,1,0
Ciguatera Fish Poisoning,SANTA CLARA,2007,2,0
Ciguatera Fish Poisoning,SANTA CLARA,2008,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2009,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2010,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2011,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2012,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2013,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2014,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2015,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2016,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2017,0,0
Ciguatera Fish Poisoning,SANTA CLARA,2018,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2001,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2002,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2003,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2004,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2005,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2006,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2007,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2008,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2009,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2010,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2011,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2012,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2013,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2014,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2015,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2016,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2017,0,0
Ciguatera Fish Poisoning,SANTA CRUZ,2018,0,0
Ciguatera Fish Poisoning,SHASTA,2001,0,0
Ciguatera Fish Poisoning,SHASTA,2002,0,0
Ciguatera Fish Poisoning,SHASTA,2003,0,0
Ciguatera Fish Poisoning,SHASTA,2004,0,0
Ciguatera Fish Poisoning,SHASTA,2005,0,0
Ciguatera Fish Poisoning,SHASTA,2006,0,0
Ciguatera Fish Poisoning,SHASTA,2007,0,0
Ciguatera Fish Poisoning,SHASTA,2008,0,0
Ciguatera Fish Poisoning,SHASTA,2009,0,0
Ciguatera Fish Poisoning,SHASTA,2010,0,0
Ciguatera Fish Poisoning,SHASTA,2011,0,0
Ciguatera Fish Poisoning,SHASTA,2012,0,0
Ciguatera Fish Poisoning,SHASTA,2013,0,0
Ciguatera Fish Poisoning,SHASTA,2014,0,0
Ciguatera Fish Poisoning,SHASTA,2015,0,0
Ciguatera Fish Poisoning,SHASTA,2016,0,0
Ciguatera Fish Poisoning,SHASTA,2017,0,0
Ciguatera Fish Poisoning,SHASTA,2018,0,0
Ciguatera Fish Poisoning,SIERRA,2001,0,0
Ciguatera Fish Poisoning,SIERRA,2002,0,0
Ciguatera Fish Poisoning,SIERRA,2003,0,0
Ciguatera Fish Poisoning,SIERRA,2004,0,0
Ciguatera Fish Poisoning,SIERRA,2005,0,0
Ciguatera Fish Poisoning,SIERRA,2006,0,0
Ciguatera Fish Poisoning,SIERRA,2007,0,0
Ciguatera Fish Poisoning,SIERRA,2008,0,0
Ciguatera Fish Poisoning,SIERRA,2009,0,0
Ciguatera Fish Poisoning,SIERRA,2010,0,0
Ciguatera Fish Poisoning,SIERRA,2011,0,0
Ciguatera Fish Poisoning,SIERRA,2012,0,0
Ciguatera Fish Poisoning,SIERRA,2013,0,0
Ciguatera Fish Poisoning,SIERRA,2014,0,0
Ciguatera Fish Poisoning,SIERRA,2015,0,0
Ciguatera Fish Poisoning,SIERRA,2016,0,0
Ciguatera Fish Poisoning,SIERRA,2017,0,0
Ciguatera Fish Poisoning,SIERRA,2018,0,0
Ciguatera Fish Poisoning,SISKIYOU,2001,0,0
Ciguatera Fish Poisoning,SISKIYOU,2002,0,0
Ciguatera Fish Poisoning,SISKIYOU,2003,0,0
Ciguatera Fish Poisoning,SISKIYOU,2004,0,0
Ciguatera Fish Poisoning,SISKIYOU,2005,0,0
Ciguatera Fish Poisoning,SISKIYOU,2006,0,0
Ciguatera Fish Poisoning,SISKIYOU,2007,0,0
Ciguatera Fish Poisoning,SISKIYOU,2008,0,0
Ciguatera Fish Poisoning,SISKIYOU,2009,0,0
Ciguatera Fish Poisoning,SISKIYOU,2010,0,0
Ciguatera Fish Poisoning,SISKIYOU,2011,0,0
Ciguatera Fish Poisoning,SISKIYOU,2012,0,0
Ciguatera Fish Poisoning,SISKIYOU,2013,0,0
Ciguatera Fish Poisoning,SISKIYOU,2014,0,0
Ciguatera Fish Poisoning,SISKIYOU,2015,0,0
Ciguatera Fish Poisoning,SISKIYOU,2016,0,0
Ciguatera Fish Poisoning,SISKIYOU,2017,0,0
Ciguatera Fish Poisoning,SISKIYOU,2018,0,0
Ciguatera Fish Poisoning,SOLANO,2001,0,0
Ciguatera Fish Poisoning,SOLANO,2002,0,0
Ciguatera Fish Poisoning,SOLANO,2003,0,0
Ciguatera Fish Poisoning,SOLANO,2004,0,0
Ciguatera Fish Poisoning,SOLANO,2005,0,0
Ciguatera Fish Poisoning,SOLANO,2006,0,0
Ciguatera Fish Poisoning,SOLANO,2007,0,0
Ciguatera Fish Poisoning,SOLANO,2008,0,0
Ciguatera Fish Poisoning,SOLANO,2009,0,0
Ciguatera Fish Poisoning,SOLANO,2010,0,0
Ciguatera Fish Poisoning,SOLANO,2011,0,0
Ciguatera Fish Poisoning,SOLANO,2012,0,0
Ciguatera Fish Poisoning,SOLANO,2013,0,0
Ciguatera Fish Poisoning,SOLANO,2014,0,0
Ciguatera Fish Poisoning,SOLANO,2015,0,0
Ciguatera Fish Poisoning,SOLANO,2016,0,0
Ciguatera Fish Poisoning,SOLANO,2017,1,0
Ciguatera Fish Poisoning,SOLANO,2018,0,0
Ciguatera Fish Poisoning,SONOMA,2001,0,0
Ciguatera Fish Poisoning,SONOMA,2002,0,0
Ciguatera Fish Poisoning,SONOMA,2003,0,0
Ciguatera Fish Poisoning,SONOMA,2004,0,0
Ciguatera Fish Poisoning,SONOMA,2005,0,0
Ciguatera Fish Poisoning,SONOMA,2006,0,0
Ciguatera Fish Poisoning,SONOMA,2007,0,0
Ciguatera Fish Poisoning,SONOMA,2008,0,0
Ciguatera Fish Poisoning,SONOMA,2009,1,1
Ciguatera Fish Poisoning,SONOMA,2010,0,0
Ciguatera Fish Poisoning,SONOMA,2011,0,0
Ciguatera Fish Poisoning,SONOMA,2012,0,0
Ciguatera Fish Poisoning,SONOMA,2013,0,0
Ciguatera Fish Poisoning,SONOMA,2014,0,0
Ciguatera Fish Poisoning,SONOMA,2015,0,0
Ciguatera Fish Poisoning,SONOMA,2016,0,0
Ciguatera Fish Poisoning,SONOMA,2017,0,0
Ciguatera Fish Poisoning,SONOMA,2018,0,0
Ciguatera Fish Poisoning,STANISLAUS,2001,0,0
Ciguatera Fish Poisoning,STANISLAUS,2002,0,0
Ciguatera Fish Poisoning,STANISLAUS,2003,0,0
Ciguatera Fish Poisoning,STANISLAUS,2004,0,0
Ciguatera Fish Poisoning,STANISLAUS,2005,0,0
Ciguatera Fish Poisoning,STANISLAUS,2006,0,0
Ciguatera Fish Poisoning,STANISLAUS,2007,0,0
Ciguatera Fish Poisoning,STANISLAUS,2008,0,0
Ciguatera Fish Poisoning,STANISLAUS,2009,0,1
Ciguatera Fish Poisoning,STANISLAUS,2010,0,0
Ciguatera Fish Poisoning,STANISLAUS,2011,0,0
Ciguatera Fish Poisoning,STANISLAUS,2012,0,0
Ciguatera Fish Poisoning,STANISLAUS,2013,0,0
Ciguatera Fish Poisoning,STANISLAUS,2014,0,0
Ciguatera Fish Poisoning,STANISLAUS,2015,0,0
Ciguatera Fish Poisoning,STANISLAUS,2016,0,0
Ciguatera Fish Poisoning,STANISLAUS,2017,0,0
Ciguatera Fish Poisoning,STANISLAUS,2018,0,0
Ciguatera Fish Poisoning,SUTTER,2001,0,0
Ciguatera Fish Poisoning,SUTTER,2002,0,0
Ciguatera Fish Poisoning,SUTTER,2003,0,0
Ciguatera Fish Poisoning,SUTTER,2004,0,0
Ciguatera Fish Poisoning,SUTTER,2005,0,0
Ciguatera Fish Poisoning,SUTTER,2006,0,0
Ciguatera Fish Poisoning,SUTTER,2007,0,0
Ciguatera Fish Poisoning,SUTTER,2008,0,0
Ciguatera Fish Poisoning,SUTTER,2009,0,0
Ciguatera Fish Poisoning,SUTTER,2010,0,0
Ciguatera Fish Poisoning,SUTTER,2011,0,0
Ciguatera Fish Poisoning,SUTTER,2012,0,0
Ciguatera Fish Poisoning,SUTTER,2013,0,0
Ciguatera Fish Poisoning,SUTTER,2014,0,0
Ciguatera Fish Poisoning,SUTTER,2015,0,0
Ciguatera Fish Poisoning,SUTTER,2016,0,0
Ciguatera Fish Poisoning,SUTTER,2017,0,0
Ciguatera Fish Poisoning,SUTTER,2018,0,0
Ciguatera Fish Poisoning,TEHAMA,2001,0,0
Ciguatera Fish Poisoning,TEHAMA,2002,0,0
Ciguatera Fish Poisoning,TEHAMA,2003,0,0
Ciguatera Fish Poisoning,TEHAMA,2004,0,0
Ciguatera Fish Poisoning,TEHAMA,2005,0,0
Ciguatera Fish Poisoning,TEHAMA,2006,0,0
Ciguatera Fish Poisoning,TEHAMA,2007,0,0
Ciguatera Fish Poisoning,TEHAMA,2008,0,0
Ciguatera Fish Poisoning,TEHAMA,2009,0,0
Ciguatera Fish Poisoning,TEHAMA,2010,0,0
Ciguatera Fish Poisoning,TEHAMA,2011,0,0
Ciguatera Fish Poisoning,TEHAMA,2012,0,0
Ciguatera Fish Poisoning,TEHAMA,2013,0,0
Ciguatera Fish Poisoning,TEHAMA,2014,0,0
Ciguatera Fish Poisoning,TEHAMA,2015,0,0
Ciguatera Fish Poisoning,TEHAMA,2016,0,0
Ciguatera Fish Poisoning,TEHAMA,2017,0,0
Ciguatera Fish Poisoning,TEHAMA,2018,0,0
Ciguatera Fish Poisoning,TRINITY,2001,0,0
Ciguatera Fish Poisoning,TRINITY,2002,0,0
Ciguatera Fish Poisoning,TRINITY,2003,0,0
Ciguatera Fish Poisoning,TRINITY,2004,0,0
Ciguatera Fish Poisoning,TRINITY,2005,0,0
Ciguatera Fish Poisoning,TRINITY,2006,0,0
Ciguatera Fish Poisoning,TRINITY,2007,0,0
Ciguatera Fish Poisoning,TRINITY,2008,0,0
Ciguatera Fish Poisoning,TRINITY,2009,0,0
Ciguatera Fish Poisoning,TRINITY,2010,0,0
Ciguatera Fish Poisoning,TRINITY,2011,0,0
Ciguatera Fish Poisoning,TRINITY,2012,0,0
Ciguatera Fish Poisoning,TRINITY,2013,0,0
Ciguatera Fish Poisoning,TRINITY,2014,0,0
Ciguatera Fish Poisoning,TRINITY,2015,0,0
Ciguatera Fish Poisoning,TRINITY,2016,0,0
Ciguatera Fish Poisoning,TRINITY,2017,0,0
Ciguatera Fish Poisoning,TRINITY,2018,0,0
Ciguatera Fish Poisoning,TULARE,2001,0,0
Ciguatera Fish Poisoning,TULARE,2002,0,0
Ciguatera Fish Poisoning,TULARE,2003,0,0
Ciguatera Fish Poisoning,TULARE,2004,0,0
Ciguatera Fish Poisoning,TULARE,2005,0,0
Ciguatera Fish Poisoning,TULARE,2006,0,0
Ciguatera Fish Poisoning,TULARE,2007,0,0
Ciguatera Fish Poisoning,TULARE,2008,0,0
Ciguatera Fish Poisoning,TULARE,2009,0,0
Ciguatera Fish Poisoning,TULARE,2010,0,0
Ciguatera Fish Poisoning,TULARE,2011,0,0
Ciguatera Fish Poisoning,TULARE,2012,0,0
Ciguatera Fish Poisoning,TULARE,2013,0,0
Ciguatera Fish Poisoning,TULARE,2014,0,0
Ciguatera Fish Poisoning,TULARE,2015,0,0
Ciguatera Fish Poisoning,TULARE,2016,0,0
Ciguatera Fish Poisoning,TULARE,2017,0,0
Ciguatera Fish Poisoning,TULARE,2018,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2001,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2002,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2003,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2004,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2005,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2006,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2007,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2008,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2009,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2010,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2011,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2012,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2013,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2014,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2015,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2016,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2017,0,0
Ciguatera Fish Poisoning,TUOLUMNE,2018,0,0
Ciguatera Fish Poisoning,VENTURA,2001,0,0
Ciguatera Fish Poisoning,VENTURA,2002,0,0
Ciguatera Fish Poisoning,VENTURA,2003,0,0
Ciguatera Fish Poisoning,VENTURA,2004,0,0
Ciguatera Fish Poisoning,VENTURA,2005,0,0
Ciguatera Fish Poisoning,VENTURA,2006,0,0
Ciguatera Fish Poisoning,VENTURA,2007,0,0
Ciguatera Fish Poisoning,VENTURA,2008,0,0
Ciguatera Fish Poisoning,VENTURA,2009,0,0
Ciguatera Fish Poisoning,VENTURA,2010,0,0
Ciguatera Fish Poisoning,VENTURA,2011,0,0
Ciguatera Fish Poisoning,VENTURA,2012,0,0
Ciguatera Fish Poisoning,VENTURA,2013,0,1
Ciguatera Fish Poisoning,VENTURA,2014,0,0
Ciguatera Fish Poisoning,VENTURA,2015,0,0
Ciguatera Fish Poisoning,VENTURA,2016,0,0
Ciguatera Fish Poisoning,VENTURA,2017,0,0
Ciguatera Fish Poisoning,VENTURA,2018,0,0
Ciguatera Fish Poisoning,YOLO,2001,0,0
Ciguatera Fish Poisoning,YOLO,2002,0,0
Ciguatera Fish Poisoning,YOLO,2003,0,0
Ciguatera Fish Poisoning,YOLO,2004,0,0
Ciguatera Fish Poisoning,YOLO,2005,0,0
Ciguatera Fish Poisoning,YOLO,2006,0,0
Ciguatera Fish Poisoning,YOLO,2007,0,0
Ciguatera Fish Poisoning,YOLO,2008,0,0
Ciguatera Fish Poisoning,YOLO,2009,0,0
Ciguatera Fish Poisoning,YOLO,2010,0,0
Ciguatera Fish Poisoning,YOLO,2011,0,0
Ciguatera Fish Poisoning,YOLO,2012,0,0
Ciguatera Fish Poisoning,YOLO,2013,0,0
Ciguatera Fish Poisoning,YOLO,2014,0,0
Ciguatera Fish Poisoning,YOLO,2015,0,0
Ciguatera Fish Poisoning,YOLO,2016,0,0
Ciguatera Fish Poisoning,YOLO,2017,0,0
Ciguatera Fish Poisoning,YOLO,2018,0,0
Ciguatera Fish Poisoning,YUBA,2001,0,0
Ciguatera Fish Poisoning,YUBA,2002,0,0
Ciguatera Fish Poisoning,YUBA,2003,0,0
Ciguatera Fish Poisoning,YUBA,2004,0,0
Ciguatera Fish Poisoning,YUBA,2005,0,0
Ciguatera Fish Poisoning,YUBA,2006,0,0
Ciguatera Fish Poisoning,YUBA,2007,0,0
Ciguatera Fish Poisoning,YUBA,2008,0,0
Ciguatera Fish Poisoning,YUBA,2009,0,0
Ciguatera Fish Poisoning,YUBA,2010,0,0
Ciguatera Fish Poisoning,YUBA,2011,0,0
Ciguatera Fish Poisoning,YUBA,2012,0,0
Ciguatera Fish Poisoning,YUBA,2013,0,0
Ciguatera Fish Poisoning,YUBA,2014,0,0
Ciguatera Fish Poisoning,YUBA,2015,0,0
Ciguatera Fish Poisoning,YUBA,2016,0,0
Ciguatera Fish Poisoning,YUBA,2017,0,0
Ciguatera Fish Poisoning,YUBA,2018,0,0
Coccidioidomycosis,ALAMEDA,2001,5,3
Coccidioidomycosis,ALAMEDA,2002,2,0
Coccidioidomycosis,ALAMEDA,2003,8,1
Coccidioidomycosis,ALAMEDA,2004,10,2
Coccidioidomycosis,ALAMEDA,2005,10,1
Coccidioidomycosis,ALAMEDA,2006,23,6
Coccidioidomycosis,ALAMEDA,2007,20,5
Coccidioidomycosis,ALAMEDA,2008,20,7
Coccidioidomycosis,ALAMEDA,2009,9,4
Coccidioidomycosis,ALAMEDA,2010,15,6
Coccidioidomycosis,ALAMEDA,2011,16,9
Coccidioidomycosis,ALAMEDA,2012,18,4
Coccidioidomycosis,ALAMEDA,2013,23,6
Coccidioidomycosis,ALAMEDA,2014,18,7
Coccidioidomycosis,ALAMEDA,2015,24,15
Coccidioidomycosis,ALAMEDA,2016,35,12
Coccidioidomycosis,ALAMEDA,2017,47,19
Coccidioidomycosis,ALAMEDA,2018,52,24
Coccidioidomycosis,ALPINE,2001,0,0
Coccidioidomycosis,ALPINE,2002,0,0
Coccidioidomycosis,ALPINE,2003,0,0
Coccidioidomycosis,ALPINE,2004,0,0
Coccidioidomycosis,ALPINE,2005,0,0
Coccidioidomycosis,ALPINE,2006,0,0
Coccidioidomycosis,ALPINE,2007,0,0
Coccidioidomycosis,ALPINE,2008,0,0
Coccidioidomycosis,ALPINE,2009,0,0
Coccidioidomycosis,ALPINE,2010,0,0
Coccidioidomycosis,ALPINE,2011,0,0
Coccidioidomycosis,ALPINE,2012,0,0
